Frequency (Hz)	Level (dB)
283.203125	-88.430725
284.179688	-88.721863
285.156250	-89.919861
286.132812	-88.368217
287.109375	-87.932465
288.085938	-88.763374
289.062500	-88.713013
290.039062	-89.182266
291.015625	-88.817535
291.992188	-88.438751
292.968750	-88.775208
293.945312	-89.144234
294.921875	-89.145256
295.898438	-87.657997
296.875000	-87.351624
297.851562	-88.272064
298.828125	-88.323814
299.804688	-88.210388
300.781250	-87.846207
301.757812	-88.291092
302.734375	-88.116005
303.710938	-86.916618
304.687500	-86.878906
305.664062	-88.247192
306.640625	-87.021492
307.617188	-87.457153
308.593750	-87.218849
309.570312	-87.931953
310.546875	-87.342354
311.523438	-87.604591
312.500000	-88.587952
313.476562	-87.702446
314.453125	-89.041191
315.429688	-87.336784
316.406250	-87.949043
317.382812	-87.659706
318.359375	-87.077629
319.335938	-87.960640
320.312500	-87.598312
321.289062	-86.556946
322.265625	-87.795021
323.242188	-86.927628
324.218750	-87.511658
325.195312	-87.612350
326.171875	-87.524345
327.148438	-86.200340
328.125000	-87.012993
329.101562	-87.315941
330.078125	-86.842209
331.054688	-86.468506
332.031250	-87.179825
333.007812	-86.388557
333.984375	-86.431259
334.960938	-86.142807
335.937500	-87.066765
336.914062	-85.136528
337.890625	-85.355675
338.867188	-88.002258
339.843750	-85.678207
340.820312	-86.237671
341.796875	-85.354004
342.773438	-85.619720
343.750000	-86.502884
344.726562	-84.507095
345.703125	-85.023476
346.679688	-85.892975
347.656250	-84.414406
348.632812	-83.895699
349.609375	-85.126793
350.585938	-84.759758
351.562500	-83.253960
352.539062	-83.956665
353.515625	-83.267342
354.492188	-84.585701
355.468750	-84.145241
356.445312	-83.991737
357.421875	-83.763809
358.398438	-83.591225
359.375000	-83.229767
360.351562	-82.475616
361.328125	-81.885071
362.304688	-82.938232
363.281250	-83.644562
364.257812	-82.396355
365.234375	-81.293182
366.210938	-82.436798
367.187500	-80.665321
368.164062	-80.993271
369.140625	-81.282578
370.117188	-80.738937
371.093750	-81.705589
372.070312	-80.459488
373.046875	-81.078522
374.023438	-80.917007
375.000000	-81.633987
375.976562	-80.716042
376.953125	-80.684326
377.929688	-79.370239
378.906250	-80.287270
379.882812	-79.912041
380.859375	-79.564308
381.835938	-80.072388
382.812500	-80.117363
383.789062	-79.472092
384.765625	-78.406151
385.742188	-78.538208
386.718750	-78.162231
387.695312	-77.374985
388.671875	-77.961357
389.648438	-79.707405
390.625000	-78.836235
391.601562	-77.981636
392.578125	-78.724724
393.554688	-78.633293
394.531250	-78.709442
395.507812	-78.550285
396.484375	-77.774025
397.460938	-77.596954
398.437500	-77.186745
399.414062	-78.504692
400.390625	-78.252296
401.367188	-78.742332
402.343750	-78.246910
403.320312	-77.233391
404.296875	-76.894836
405.273438	-78.009918
406.250000	-78.462723
407.226562	-78.631607
408.203125	-78.128700
409.179688	-78.676247
410.156250	-76.776596
411.132812	-78.350510
412.109375	-78.473053
413.085938	-78.936844
414.062500	-78.864723
415.039062	-79.749687
416.015625	-77.298782
416.992188	-79.277275
417.968750	-79.323151
418.945312	-78.565643
419.921875	-79.296310
420.898438	-79.379868
421.875000	-78.956909
422.851562	-79.512253
423.828125	-78.940086
424.804688	-80.763321
425.781250	-81.256737
426.757812	-80.233994
427.734375	-79.988800
428.710938	-78.910530
429.687500	-80.002495
430.664062	-81.551659
431.640625	-81.540909
432.617188	-82.306938
433.593750	-81.931511
434.570312	-83.303795
435.546875	-81.059395
436.523438	-82.818459
437.500000	-84.049660
438.476562	-83.414795
439.453125	-83.276382
440.429688	-82.713318
441.406250	-81.750648
442.382812	-83.490273
443.359375	-83.126907
444.335938	-83.543129
445.312500	-83.534271
446.289062	-83.334244
447.265625	-83.515755
448.242188	-81.842865
449.218750	-83.278900
450.195312	-83.192078
451.171875	-84.206978
452.148438	-83.602043
453.125000	-84.041504
454.101562	-83.357864
455.078125	-83.617897
456.054688	-84.020950
457.031250	-84.514915
458.007812	-84.121353
458.984375	-83.821175
459.960938	-84.703316
460.937500	-83.374588
461.914062	-85.101723
462.890625	-85.091484
463.867188	-84.311256
464.843750	-84.860390
465.820312	-84.524216
466.796875	-85.318245
467.773438	-84.924255
468.750000	-84.575172
469.726562	-84.709175
470.703125	-84.335594
471.679688	-84.833946
472.656250	-83.861092
473.632812	-84.800102
474.609375	-85.609268
475.585938	-86.167198
476.562500	-86.353104
477.539062	-86.383835
478.515625	-86.064964
479.492188	-85.187065
480.468750	-86.597603
481.445312	-84.882851
482.421875	-85.673805
483.398438	-85.739288
484.375000	-87.152710
485.351562	-86.098709
486.328125	-86.656685
487.304688	-87.236397
488.281250	-86.109726
489.257812	-85.521889
490.234375	-86.570572
491.210938	-86.414284
492.187500	-87.555779
493.164062	-86.893768
494.140625	-86.415695
495.117188	-87.033264
496.093750	-86.089996
497.070312	-87.071388
498.046875	-86.753952
499.023438	-86.310112
500.000000	-86.962990
500.976562	-86.566437
501.953125	-86.256004
502.929688	-86.465858
503.906250	-86.609863
504.882812	-86.152702
505.859375	-87.000603
506.835938	-86.641090
507.812500	-86.530144
508.789062	-86.308456
509.765625	-85.866867
510.742188	-85.991997
511.718750	-87.699432
512.695312	-86.176483
513.671875	-86.419968
514.648438	-86.768921
